/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00393_N04/raw/20130502114007.IG.TXIG.HHZ.sac   2013/05/02 11:40:07.000   TXIG     24.8649      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00394_N03/raw/20130419221358.IG.TXIG.HHZ.sac   2013/04/19 22:13:58.000   TXIG     24.5501      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00395_N05/raw/20130413024620.IG.TXIG.HHZ.sac   2013/04/13 02:46:20.000   TXIG     23.3099      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00395_N05/raw/20190811124753.IG.YOIG.HHZ.sac   2019/08/11 12:47:53.000   YOIG     20.3979      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00397_N03/raw/20190923043035.IG.OXIG.HHZ.sac   2019/09/23 04:30:35.000   OXIG     21.6285      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00406_N08/raw/20130206074533.IG.TXIG.HHZ.sac   2013/02/06 07:45:33.000   TXIG     25.0939      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00406_N08/raw/20130510000352.IG.TXIG.HHZ.sac   2013/05/10 00:03:52.000   TXIG     25.6714      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00406_N08/raw/20140423124055.IG.CRIG.HHZ.sac   2014/04/23 12:40:55.000   CRIG     14.1077      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00406_N08/raw/20140423124055.IG.TXIG.HHZ.sac   2014/04/23 12:40:55.000   TXIG     26.9651      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00406_N08/raw/20191217205111.IG.TXIG.HHZ.sac   2019/12/17 20:51:11.000   TXIG     27.0238      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00408_N07/raw/20130129203802.IG.TXIG.HHZ.sac   2013/01/29 20:38:02.000   TXIG     22.4613      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00409_N03/raw/20130115153015.IG.TXIG.HHZ.sac   2013/01/15 15:30:15.000   TXIG     22.8432      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00409_N03/raw/20190726191955.IG.TXIG.HHZ.sac   2019/07/26 19:19:55.000   TXIG     24.4239      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00409_N03/raw/20190726191955.IG.YOIG.HHZ.sac   2019/07/26 19:19:55.000   YOIG     21.1355      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00411_N04/raw/20130110061059.IG.TXIG.HHZ.sac   2013/01/10 06:10:59.000   TXIG      25.088      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00415_N07/raw/20130103020129.IG.TXIG.HHZ.sac   2013/01/03 02:01:29.000   TXIG     21.7376      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00415_N07/raw/20130512054205.IG.TXIG.HHZ.sac   2013/05/12 05:42:05.000   TXIG      19.873      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00415_N07/raw/20191029175250.IG.YOIG.HHZ.sac   2019/10/29 17:52:50.000   YOIG     18.5496      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00416_N03/raw/20130102235759.IG.TXIG.HHZ.sac   2013/01/02 23:57:59.000   TXIG     16.7074      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00416_N03/raw/20200418015547.IG.OXIG.HHZ.sac   2020/04/18 01:55:47.000   OXIG     25.0285      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00416_N03/raw/20200418015547.IG.YOIG.HHZ.sac   2020/04/18 01:55:47.000   YOIG     12.9735      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00417_N03/raw/20121125224002.IG.TXIG.HHZ.sac   2012/11/25 22:40:02.000   TXIG     23.3883      -12345
